trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
567,False,"{'a': 0.00299815767, 'e': 0.1826918810267144}",25,14,9.223962811168562,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
568,False,"{'a': 0.00299815767, 'e': 0.18214496261375598}",30,2,34.33551534648722,"{0: 26, 1: 2, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.00299815767, 'e': 0.18159968149167638}",20,16,6.512098692770824,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.00299815767, 'e': 0.18105603275897403}",20,14,13.38247871261663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.00299815767, 'e': 0.18051401152882093}",20,4,4.143436794592935,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
572,False,"{'a': 0.00299815767, 'e': 0.17997361292901856}",25,0,21.25948648361461,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
573,False,"{'a': 0.00299815767, 'e': 0.17943483210195416}",20,13,2.424657346087738,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.00299815767, 'e': 0.17889766420455694}",25,4,-18.86659540471291,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
575,False,"{'a': 0.00299815767, 'e': 0.1783621044082548}",20,12,11.697655999440835,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.00299815767, 'e': 0.17782814789893067}",25,11,12.397131266934075,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.00299815767, 'e': 0.17729578987687938}",20,12,0.1162494486458745,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.00299815767, 'e': 0.1767650255567644}",25,20,9.7159656234916,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.00299815767, 'e': 0.17623585016757498}",20,9,6.573123386528873,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
580,False,"{'a': 0.00299815767, 'e': 0.17570825895258316}",25,5,9.620673024866491,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
581,False,"{'a': 0.00299815767, 'e': 0.17518224716930103}",20,6,-23.05726612577606,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
582,False,"{'a': 0.00299815767, 'e': 0.17465781008943806}",25,7,7.460319387278846,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
583,False,"{'a': 0.00299815767, 'e': 0.17413494299885873}",30,18,-32.190705866353866,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
584,False,"{'a': 0.00299815767, 'e': 0.17361364119753997}",20,8,21.99600237214601,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.00299815767, 'e': 0.17309389999952907}",20,3,33.614064517552194,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.00299815767, 'e': 0.17257571473290148}",20,4,-4.793832194097054,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
587,False,"{'a': 0.00299815767, 'e': 0.17205908073971884}",20,9,21.71722948224887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.00299815767, 'e': 0.17154399337598708}",20,0,-47.84486281816786,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
589,False,"{'a': 0.00299815767, 'e': 0.17103044801161468}",25,0,17.036591121082463,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
590,False,"{'a': 0.00299815767, 'e': 0.17051844003037112}",20,11,6.6799796886980465,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
591,False,"{'a': 0.00299815767, 'e': 0.1700079648298453}",20,0,-10.216524255824881,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
592,False,"{'a': 0.00299815767, 'e': 0.16949901782140417}",30,19,14.191156028307635,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.00299815767, 'e': 0.16899159443015158}",30,7,27.685938853116518,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
594,False,"{'a': 0.00299815767, 'e': 0.16848569009488704}",25,10,4.351395242175826,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
595,False,"{'a': 0.00299815767, 'e': 0.16798130026806476}",20,14,-31.908904733768523,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
596,False,"{'a': 0.00299815767, 'e': 0.16747842041575287}",30,22,12.20670178189836,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.00299815767, 'e': 0.16697704601759245}",25,15,14.746740313691241,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.00299815767, 'e': 0.16647717256675712}",25,6,-51.98917048872892,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
599,False,"{'a': 0.00299815767, 'e': 0.16597879556991238}",25,17,16.37995237626914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.00299815767, 'e': 0.16548191054717526}",20,8,17.27685039259368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.00299815767, 'e': 0.16498651303207415}",20,0,11.993583505821647,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
602,False,"{'a': 0.00299815767, 'e': 0.16449259857150844}",20,12,16.116416499456435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.00299815767, 'e': 0.16400016272570872}",25,15,20.081128115850532,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.00299815767, 'e': 0.1635092010681967}",20,10,11.386185210305342,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
605,False,"{'a': 0.00299815767, 'e': 0.16301970918574551}",20,2,-26.32331531129104,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
606,False,"{'a': 0.00299815767, 'e': 0.16253168267834}",30,19,-20.630652765646516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
607,False,"{'a': 0.00299815767, 'e': 0.16204511715913722}",20,6,23.297551512825834,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.00299815767, 'e': 0.16156000825442693}",25,7,-7.767937439186616,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
609,False,"{'a': 0.00299815767, 'e': 0.1610763516035923}",25,13,-44.07715147751114,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
610,False,"{'a': 0.00299815767, 'e': 0.16059414285907078}",25,8,19.84760068062538,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
611,False,"{'a': 0.00299815767, 'e': 0.16011337768631492}",20,0,18.430174132898944,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
612,False,"{'a': 0.00299815767, 'e': 0.15963405176375353}",20,6,-59.78296994461055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
613,False,"{'a': 0.00299815767, 'e': 0.15915616078275266}",25,11,25.484358354588878,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.00299815767, 'e': 0.158679700447577}",20,16,6.255601651251393,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.00299815767, 'e': 0.15820466647535134}",20,16,5.927509847424243,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.00299815767, 'e': 0.15773105459602177}",20,16,6.092181773416031,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.00299815767, 'e': 0.1572588605523177}",25,8,17.794702976242903,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.00299815767, 'e': 0.1567880800997132}",30,17,20.031324276502776,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.00299815767, 'e': 0.1563187090063892}",25,2,-49.82584532024033,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
620,False,"{'a': 0.00299815767, 'e': 0.15585074305319513}",30,17,-11.605737440525315,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
621,False,"{'a': 0.00299815767, 'e': 0.15538417803361126}",20,14,10.758279034833569,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.00299815767, 'e': 0.15491900975371073}",25,16,15.880824500724968,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.00299815767, 'e': 0.1544552340321219}",25,13,10.62516462348875,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
624,False,"{'a': 0.00299815767, 'e': 0.15399284669999072}",20,12,2.276349196316718,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
625,False,"{'a': 0.00299815767, 'e': 0.15353184360094338}",20,0,9.38505151573496,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
626,False,"{'a': 0.00299815767, 'e': 0.15307222059104877}",25,10,15.543652353336654,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.00299815767, 'e': 0.1526139735387814}",30,13,6.581439801015809,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
628,False,"{'a': 0.00299815767, 'e': 0.1521570983249841}",20,8,6.788064505166373,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
629,False,"{'a': 0.00299815767, 'e': 0.15170159084283122}",25,14,0.24244762840895717,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
630,False,"{'a': 0.00299815767, 'e': 0.1512474469977914}",25,5,11.782074546697908,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
631,False,"{'a': 0.00299815767, 'e': 0.1507946627075911}",30,18,15.806797432932594,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
632,False,"{'a': 0.00299815767, 'e': 0.1503432339021776}",20,3,-6.857605020240989,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
633,False,"{'a': 0.00299815767, 'e': 0.14989315652368265}",20,10,8.090868806888256,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
634,False,"{'a': 0.00299815767, 'e': 0.1494444265263859}",25,20,10.185274759317977,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.00299815767, 'e': 0.14899703987667848}",25,13,19.08428764866934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.00299815767, 'e': 0.1485509925530268}",25,16,-13.451032194808274,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
637,False,"{'a': 0.00299815767, 'e': 0.1481062805459365}",20,9,22.092993577922247,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.00299815767, 'e': 0.14766289985791614}",20,6,23.244603506652922,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.00299815767, 'e': 0.14722084650344158}",20,9,22.094224631168682,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.00299815767, 'e': 0.14678011650891992}",30,19,23.10858646838114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.00299815767, 'e': 0.1463407059126539}",25,13,13.118664353868914,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
642,False,"{'a': 0.00299815767, 'e': 0.14590261076480626}",25,18,12.63568352622016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.00299815767, 'e': 0.14546582712736422}",20,5,0.031522805850548785,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
644,False,"{'a': 0.00299815767, 'e': 0.1450303510741041}",20,3,-6.471763749489561,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
645,False,"{'a': 0.00299815767, 'e': 0.14459617869055605}",20,14,-0.6584028606549666,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.00299815767, 'e': 0.14416330607396877}",20,11,8.683218747212358,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.00299815767, 'e': 0.1437317293332745}",25,16,17.381371196895643,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.00299815767, 'e': 0.1433014445890541}",20,6,23.67643637073881,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.00299815767, 'e': 0.1428724479735021}",30,13,5.019290378384738,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
650,False,"{'a': 0.00299815767, 'e': 0.14244473563039187}",25,5,30.889231014742577,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.00299815767, 'e': 0.14201830371504112}",20,11,17.229806413987625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.00299815767, 'e': 0.14159314839427722}",30,16,23.755608809079636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.00299815767, 'e': 0.14116926584640274}",20,10,5.331904570878152,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
654,False,"{'a': 0.00299815767, 'e': 0.14074665226116123}",20,14,-0.09470789440005012,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
655,False,"{'a': 0.00299815767, 'e': 0.14032530383970276}",25,11,15.82096202073044,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
656,False,"{'a': 0.00299815767, 'e': 0.13990521679454998}",20,15,1.8863260061205898,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.00299815767, 'e': 0.13948638734956395}",20,8,9.987668794094898,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
658,False,"{'a': 0.00299815767, 'e': 0.13906881173991018}",25,6,20.876445529677753,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.00299815767, 'e': 0.1386524862120249}",25,0,39.139498780151676,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
660,False,"{'a': 0.00299815767, 'e': 0.1382374070235812}",20,11,4.659882012611057,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
661,False,"{'a': 0.00299815767, 'e': 0.13782357044345553}",25,18,12.897483000288249,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.00299815767, 'e': 0.13741097275169398}",25,17,15.250631792908205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.00299815767, 'e': 0.136999610239479}",20,5,27.55043829184803,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.00299815767, 'e': 0.13658947920909603}",25,7,17.037234860473863,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
665,False,"{'a': 0.00299815767, 'e': 0.1361805759739001}",20,12,3.917126743986664,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
666,False,"{'a': 0.00299815767, 'e': 0.13577289685828292}",25,5,22.899756451706722,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.00299815767, 'e': 0.13536643819763977}",30,12,29.98029096024899,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.00299815767, 'e': 0.13496119633833645}",20,5,13.057888956638577,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.00299815767, 'e': 0.13455716763767658}",30,19,11.73535291981186,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.00299815767, 'e': 0.13415434846386878}",25,11,10.765976681849857,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
671,False,"{'a': 0.00299815767, 'e': 0.133752735195994}",25,7,-5.826177085689963,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
672,False,"{'a': 0.00299815767, 'e': 0.13335232422397308}",30,14,16.85656563769599,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.00299815767, 'e': 0.13295311194853415}",25,0,40.07732130112732,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
674,False,"{'a': 0.00299815767, 'e': 0.13255509478118047}",25,19,9.802750496767354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.00299815767, 'e': 0.1321582691441579}",25,13,13.068089289097975,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
676,False,"{'a': 0.00299815767, 'e': 0.13176263147042305}",25,7,31.918877544634363,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.00299815767, 'e': 0.13136817820361102}",20,15,7.266863228153754,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.00299815767, 'e': 0.1309749057980034}",20,15,9.968219377897086,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.00299815767, 'e': 0.13058281071849656}",25,10,25.43710158826292,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.00299815767, 'e': 0.1301918894405698}",30,10,-21.994816437400015,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
681,False,"{'a': 0.00299815767, 'e': 0.1298021384502536}",20,10,-6.094162177203259,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
682,False,"{'a': 0.00299815767, 'e': 0.12941355424409812}",25,12,-6.172755546144296,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
683,False,"{'a': 0.00299815767, 'e': 0.12902613332914165}",20,7,-0.3719303643040843,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
684,False,"{'a': 0.00299815767, 'e': 0.12863987222287926}",30,12,31.58266630958105,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.00299815767, 'e': 0.1282547674532315}",20,12,-4.718536047438611,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
686,False,"{'a': 0.00299815767, 'e': 0.12787081555851312}",20,13,10.915972822343315,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.00299815767, 'e': 0.12748801308740204}",20,3,6.743947664224441,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
688,False,"{'a': 0.00299815767, 'e': 0.12710635659890823}",20,15,10.054302227995723,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.00299815767, 'e': 0.1267258426623429}",25,11,4.9650558062960535,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.00299815767, 'e': 0.12634646785728756}",25,12,15.682975631445785,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
691,False,"{'a': 0.00299815767, 'e': 0.12596822877356328}",20,9,22.32476301679545,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.00299815767, 'e': 0.12559112201120015}",25,8,30.49229505089513,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.00299815767, 'e': 0.12521514418040652}",25,10,23.029032637047965,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.00299815767, 'e': 0.12484029190153874}",25,2,-30.34036848285321,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
695,False,"{'a': 0.00299815767, 'e': 0.12446656180507062}",25,6,-3.0105711632318655,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
696,False,"{'a': 0.00299815767, 'e': 0.12409395053156327}",25,11,-17.7975449330749,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
697,False,"{'a': 0.00299815767, 'e': 0.12372245473163478}",20,13,12.430435666806876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.00299815767, 'e': 0.12335207106593017}",20,6,23.212074670856833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.00299815767, 'e': 0.12298279620509142}",30,21,7.107020233853067,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.00299815767, 'e': 0.12261462682972744}",30,0,-7.3005826866985934,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
701,False,"{'a': 0.00299815767, 'e': 0.12224755963038432}",20,13,10.391603558825485,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.00299815767, 'e': 0.12188159130751555}",20,11,16.504897900720135,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.00299815767, 'e': 0.12151671857145235}",20,6,2.2544285639683914,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
704,False,"{'a': 0.00299815767, 'e': 0.12115293814237409}",20,12,5.150516693480107,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
705,False,"{'a': 0.00299815767, 'e': 0.12079024675027886}",25,12,20.290407032980838,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.00299815767, 'e': 0.12042864113495402}",30,19,19.141649588220346,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.00299815767, 'e': 0.12006811804594694}",30,20,-2.822926922248571,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
708,False,"{'a': 0.00299815767, 'e': 0.11970867424253573}",20,0,30.75038251755994,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
709,False,"{'a': 0.00299815767, 'e': 0.11935030649370014}",20,8,11.705288113442393,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.00299815767, 'e': 0.11899301157809254}",35,23,15.865623147546895,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.00299815767, 'e': 0.11863678628400892}",20,8,23.0077536200973,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.00299815767, 'e': 0.11828162740936003}",25,14,-3.9648286601101166,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
713,False,"{'a': 0.00299815767, 'e': 0.11792753176164264}",25,15,17.881878721379817,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.00299815767, 'e': 0.11757449615791075}",20,12,16.17545661735091,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.00299815767, 'e': 0.1172225174247471}",30,12,15.092364150944785,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.00299815767, 'e': 0.11687159239823453}",20,0,22.640086715235938,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
717,False,"{'a': 0.00299815767, 'e': 0.11652171792392761}",25,15,-4.076158216592447,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
718,False,"{'a': 0.00299815767, 'e': 0.11617289085682427}",25,14,4.961944325869324,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.00299815767, 'e': 0.11582510806133751}",20,0,26.208328369119975,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
720,False,"{'a': 0.00299815767, 'e': 0.11547836641126726}",20,0,15.402020484604918,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
721,False,"{'a': 0.00299815767, 'e': 0.11513266278977219}",25,0,-23.733019979846333,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
722,False,"{'a': 0.00299815767, 'e': 0.11478799408934183}",25,15,18.503851218512857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.00299815767, 'e': 0.11444435721176847}",20,15,2.3751049865384006,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.00299815767, 'e': 0.11410174906811948}",30,2,0.5328467156254597,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
725,False,"{'a': 0.00299815767, 'e': 0.11376016657870941}",25,4,31.004894288039807,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.00299815767, 'e': 0.11341960667307237}",30,16,-29.96434736269807,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
727,False,"{'a': 0.00299815767, 'e': 0.11308006628993443}",25,7,20.533165232976092,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.00299815767, 'e': 0.11274154237718606}",25,15,20.028547013301413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.00299815767, 'e': 0.11240403189185477}",25,13,-0.16885943490432265,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
730,False,"{'a': 0.00299815767, 'e': 0.11206753180007767}",20,14,9.429604580336528,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.00299815767, 'e': 0.11173203907707428}",30,16,25.94090455546533,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.00299815767, 'e': 0.11139755070711928}",25,6,26.19101911905181,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.00299815767, 'e': 0.11106406368351542}",30,10,31.995509523383497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.00299815767, 'e': 0.11073157500856648}",35,19,-39.153073943656906,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
735,False,"{'a': 0.00299815767, 'e': 0.1104000816935504}",25,4,28.82669099988649,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.00299815767, 'e': 0.11006958075869229}",25,20,11.981039148593968,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.00299815767, 'e': 0.10974006923313775}",25,1,-59.43686507229644,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 2}",1
738,False,"{'a': 0.00299815767, 'e': 0.10941154415492611}",25,0,10.305870623429456,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
739,False,"{'a': 0.00299815767, 'e': 0.10908400257096382}",20,14,2.8675088321398494,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.00299815767, 'e': 0.1087574415369979}",25,12,-17.01005465738828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
741,False,"{'a': 0.00299815767, 'e': 0.1084318581175895}",20,14,10.664586492186569,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.00299815767, 'e': 0.10810724938608746}",20,2,24.878578838994052,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.00299815767, 'e': 0.10778361242460206}",20,0,22.632994449020543,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
744,False,"{'a': 0.00299815767, 'e': 0.10746094432397878}",25,17,0.11447319818532065,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
